sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-03-13T00:00:48;44.83;;;22.33;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:03:16;42.40;;;23.20;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:05:43;49.13;;;22.80;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:08:10;51.20;;;26.30;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:10:38;41.77;;;23.57;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:13:04;38.63;;;22.40;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:15:32;44.33;;;23.83;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:17:59;46.13;;;21.87;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:20:27;37.53;;;20.23;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:22:54;38.40;;;21.17;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:25:21;38.70;;;20.23;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:27:49;45.03;;;20.30;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:30:16;38.07;;;19.47;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:32:43;30.83;;;18.40;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:35:09;36.37;;;20.53;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:37:36;44.33;;;19.97;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:40:02;33.03;;;18.90;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:42:29;38.27;;;20.90;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:44:56;38.40;;;19.37;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:47:22;31.67;;;17.47;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:49:49;40.20;;;19.43;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:52:17;28.13;;;16.10;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:54:44;32.97;;;17.80;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:57:12;29.00;;;17.47;;
7245;SDS011;3664;51.216;3.220;2018-03-13T00:59:39;30.60;;;17.17;;
7245;SDS011;3664;51.216;3.220;2018-03-13T01:02:06;23.37;;;15.70;;
7245;SDS011;3664;51.216;3.220;2018-03-13T01:04:34;21.87;;;16.00;;
7245;SDS011;3664;51.216;3.220;2018-03-13T01:07:01;37.83;;;16.23;;
7245;SDS011;3664;51.216;3.220;2018-03-13T01:09:28;28.77;;;15.20;;
7245;SDS011;3664;51.216;3.220;2018-03-13T01:11:55;28.70;;;14.80;;
