sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-03-04T00:00:51;125.37;;;57.70;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:03:17;118.77;;;59.30;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:05:44;121.67;;;57.60;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:08:11;130.57;;;57.47;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:10:37;123.30;;;56.57;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:13:04;123.77;;;57.97;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:15:31;116.30;;;54.33;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:17:58;111.20;;;51.50;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:20:24;119.70;;;55.60;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:22:52;119.50;;;54.20;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:25:18;106.03;;;50.40;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:27:46;111.30;;;52.63;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:30:13;110.10;;;53.00;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:32:40;101.63;;;50.40;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:35:07;107.80;;;48.80;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:37:34;107.40;;;51.27;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:40:00;111.00;;;50.03;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:42:28;98.30;;;46.83;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:44:55;100.23;;;48.07;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:47:22;95.43;;;46.87;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:49:49;112.37;;;48.57;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:52:16;101.10;;;46.20;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:54:44;112.23;;;48.67;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:57:10;111.70;;;49.03;;
7245;SDS011;3664;51.216;3.220;2018-03-04T00:59:37;97.33;;;46.60;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:02:04;96.10;;;46.80;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:04:30;99.93;;;49.17;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:06:57;91.43;;;42.83;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:09:23;91.70;;;43.60;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:11:50;91.83;;;43.37;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:14:17;92.80;;;41.63;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:16:45;86.97;;;43.00;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:19:11;94.20;;;40.23;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:21:38;87.03;;;39.67;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:24:04;104.17;;;46.33;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:26:32;81.63;;;37.73;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:28:59;86.87;;;39.70;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:31:26;95.17;;;39.37;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:33:54;81.07;;;39.43;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:36:20;81.70;;;38.00;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:38:47;80.70;;;38.70;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:41:14;77.70;;;39.73;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:43:41;81.57;;;39.33;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:46:08;93.23;;;38.37;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:48:35;75.13;;;37.30;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:51:02;94.93;;;42.20;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:53:28;79.50;;;37.93;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:55:55;80.63;;;39.17;;
7245;SDS011;3664;51.216;3.220;2018-03-04T01:58:22;78.93;;;37.00;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:00:50;82.97;;;38.40;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:03:17;85.93;;;37.80;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:05:43;76.67;;;39.20;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:08:10;80.67;;;39.13;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:10:37;93.50;;;40.70;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:13:03;85.07;;;39.27;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:15:30;79.90;;;36.77;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:17:56;79.50;;;36.47;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:20:23;79.27;;;35.63;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:22:50;78.60;;;37.37;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:25:18;85.77;;;37.70;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:27:44;73.03;;;36.60;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:30:12;74.07;;;34.83;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:32:39;74.30;;;34.90;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:35:06;82.13;;;35.33;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:37:33;82.03;;;36.47;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:40:00;83.63;;;35.63;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:42:26;78.87;;;34.63;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:44:53;76.70;;;34.37;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:47:20;75.63;;;35.40;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:49:48;80.17;;;35.20;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:52:15;72.87;;;34.40;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:54:42;71.43;;;32.10;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:57:09;81.33;;;32.30;;
7245;SDS011;3664;51.216;3.220;2018-03-04T02:59:35;66.23;;;31.10;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:02:02;82.30;;;34.23;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:04:29;69.07;;;32.67;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:06:57;78.00;;;34.33;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:09:24;82.73;;;33.40;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:11:52;64.33;;;31.67;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:14:18;73.53;;;32.07;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:16:46;61.07;;;31.20;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:19:13;70.80;;;31.77;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:21:40;71.40;;;30.63;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:24:06;66.10;;;31.07;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:26:33;59.53;;;29.80;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:28:59;68.27;;;31.57;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:31:26;64.30;;;29.87;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:33:53;75.57;;;31.17;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:36:19;66.77;;;31.50;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:38:46;65.07;;;29.30;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:41:14;69.27;;;30.33;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:43:41;55.53;;;26.93;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:46:08;71.03;;;30.70;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:48:35;57.90;;;29.50;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:51:03;69.70;;;30.33;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:53:30;63.30;;;29.67;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:55:58;69.53;;;30.70;;
7245;SDS011;3664;51.216;3.220;2018-03-04T03:58:24;64.47;;;29.73;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:00:51;68.80;;;29.50;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:03:17;62.00;;;27.97;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:05:44;62.43;;;28.80;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:08:12;62.67;;;27.20;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:10:39;71.30;;;29.97;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:13:07;61.80;;;28.60;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:15:34;61.97;;;29.13;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:18:02;63.80;;;27.83;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:20:28;49.87;;;25.23;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:22:55;60.93;;;27.10;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:25:21;61.70;;;27.00;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:27:48;51.20;;;25.10;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:30:15;64.90;;;26.57;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:32:41;58.50;;;26.07;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:35:08;50.20;;;24.93;;
7245;SDS011;3664;51.216;3.220;2018-03-04T04:37:34;53.60;;;24.17;;
