sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-01-26T00:00:16;19.67;;;6.60;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:02:43;19.53;;;6.57;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:05:10;18.50;;;6.30;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:07:37;16.43;;;5.93;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:10:03;27.63;;;7.30;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:12:31;29.77;;;7.90;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:14:58;28.60;;;6.40;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:17:25;26.33;;;6.77;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:28:11;24.30;;;7.33;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:30:38;21.40;;;7.00;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:33:04;28.27;;;7.27;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:35:31;22.40;;;8.10;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:37:57;13.53;;;5.90;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:40:24;26.60;;;6.70;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:42:51;30.33;;;7.50;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:45:17;31.77;;;8.00;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:47:45;30.13;;;8.53;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:50:11;24.07;;;6.00;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:52:38;25.63;;;7.40;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:55:05;24.30;;;6.57;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:57:31;22.30;;;6.93;;
7245;SDS011;3664;51.216;3.220;2018-01-26T00:59:58;32.60;;;7.20;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:02:24;28.63;;;6.73;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:04:51;26.00;;;8.03;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:07:19;23.07;;;7.60;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:09:47;30.20;;;8.10;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:12:13;16.77;;;5.93;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:14:40;29.13;;;7.73;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:17:06;30.10;;;7.90;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:19:33;18.97;;;6.80;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:22:00;20.60;;;6.73;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:24:28;30.23;;;6.97;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:26:56;26.47;;;7.00;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:29:23;18.67;;;6.53;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:31:50;17.10;;;6.37;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:34:16;22.87;;;6.90;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:36:44;24.53;;;7.10;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:39:11;26.73;;;7.87;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:41:38;20.00;;;6.90;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:44:04;24.70;;;6.73;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:46:31;17.30;;;6.47;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:51:38;22.57;;;6.57;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:54:06;30.23;;;6.43;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:56:34;25.00;;;6.40;;
7245;SDS011;3664;51.216;3.220;2018-01-26T01:59:01;30.20;;;7.67;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:01:29;24.50;;;6.90;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:03:56;18.70;;;6.87;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:06:24;21.77;;;6.57;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:08:52;26.17;;;5.87;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:11:19;22.87;;;6.47;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:13:47;22.47;;;7.20;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:16:14;13.07;;;5.53;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:18:42;23.63;;;6.90;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:21:10;30.90;;;7.87;;
7245;SDS011;3664;51.216;3.220;2018-01-26T02:23:37;23.90;;;6.90;;
