sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2017-12-21T00:00:07;34.07;;;17.27;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:02:35;37.53;;;18.80;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:05:01;36.60;;;18.17;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:07:28;41.80;;;20.20;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:09:55;43.17;;;22.17;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:12:21;42.50;;;21.40;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:14:48;39.90;;;20.60;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:17:16;35.20;;;18.17;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:19:43;35.07;;;20.03;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:22:10;34.27;;;17.47;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:24:36;36.40;;;18.83;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:27:03;34.50;;;19.57;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:29:30;36.13;;;18.40;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:31:57;33.90;;;19.03;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:34:24;35.63;;;19.40;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:36:50;35.47;;;19.40;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:39:17;34.50;;;18.93;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:41:43;34.77;;;18.57;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:44:11;33.13;;;18.83;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:46:37;38.40;;;19.70;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:49:04;33.23;;;18.63;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:51:31;33.47;;;19.80;;
7245;SDS011;3664;51.216;3.220;2017-12-21T00:53:57;44.60;;;22.10;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:04:42;37.97;;;21.33;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:07:09;41.50;;;20.40;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:09:36;40.50;;;19.93;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:12:04;41.77;;;20.17;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:14:31;37.83;;;19.27;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:16:58;38.07;;;21.33;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:19:25;40.97;;;21.63;;
7245;SDS011;3664;51.216;3.220;2017-12-21T01:21:52;40.27;;;21.63;;
