sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-02-10T00:01:13;17.03;;;3.00;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:03:40;11.73;;;3.07;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:06:07;24.37;;;2.80;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:08:34;6.50;;;2.27;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:11:02;9.23;;;2.30;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:13:28;11.50;;;2.03;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:15:55;16.40;;;2.90;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:18:22;13.90;;;3.20;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:20:50;9.57;;;2.43;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:23:17;25.60;;;3.13;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:25:44;15.70;;;3.00;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:28:11;16.27;;;2.50;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:30:38;16.63;;;2.70;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:33:05;12.77;;;2.00;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:35:32;9.93;;;2.20;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:38:00;18.03;;;2.97;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:40:27;16.60;;;2.70;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:42:54;22.10;;;4.03;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:45:22;12.20;;;2.60;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:47:49;17.53;;;2.93;;
7245;SDS011;3664;51.216;3.220;2018-02-10T00:50:16;19.77;;;3.17;;
