sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-06-28T00:00:00;37.97;;;20.33;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:02:28;35.17;;;20.90;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:04:55;46.63;;;19.73;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:07:23;32.80;;;18.50;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:09:50;36.93;;;19.40;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:12:18;51.70;;;20.40;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:14:45;39.60;;;20.27;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:17:13;35.03;;;20.50;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:19:41;36.83;;;18.67;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:22:08;41.53;;;19.87;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:24:36;32.87;;;18.97;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:27:03;42.10;;;19.67;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:29:31;38.50;;;20.77;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:31:59;30.13;;;18.10;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:34:26;44.40;;;19.63;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:36:55;44.97;;;22.13;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:39:23;43.97;;;20.73;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:41:50;34.07;;;19.90;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:44:18;45.23;;;20.60;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:46:45;41.03;;;21.47;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:49:13;43.10;;;20.83;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:51:41;43.50;;;20.57;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:54:08;39.47;;;20.57;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:56:36;39.60;;;22.23;;
7245;SDS011;3664;51.216;3.220;2018-06-28T00:59:03;37.87;;;21.70;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:01:31;38.30;;;21.70;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:03:59;46.93;;;23.13;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:06:26;45.57;;;22.70;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:08:54;28.93;;;20.10;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:11:21;42.70;;;19.97;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:13:49;40.77;;;21.73;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:16:16;41.03;;;21.53;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:18:44;44.43;;;21.40;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:21:12;42.57;;;22.50;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:23:40;50.43;;;22.60;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:26:08;40.77;;;21.57;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:28:35;35.40;;;20.63;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:31:03;42.93;;;22.70;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:33:31;43.30;;;21.90;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:35:58;32.87;;;21.67;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:38:26;33.07;;;21.93;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:40:53;40.43;;;22.07;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:45:59;43.00;;;21.30;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:48:26;42.17;;;21.07;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:50:54;37.93;;;21.47;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:53:22;45.33;;;23.30;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:55:51;39.63;;;23.30;;
7245;SDS011;3664;51.216;3.220;2018-06-28T01:58:19;45.97;;;22.30;;
7245;SDS011;3664;51.216;3.220;2018-06-28T02:00:46;43.07;;;22.67;;
7245;SDS011;3664;51.216;3.220;2018-06-28T02:03:14;38.17;;;21.73;;
7245;SDS011;3664;51.216;3.220;2018-06-28T02:05:42;54.17;;;22.97;;
7245;SDS011;3664;51.216;3.220;2018-06-28T02:08:10;33.97;;;22.70;;
7245;SDS011;3664;51.216;3.220;2018-06-28T02:10:37;41.97;;;23.20;;
7245;SDS011;3664;51.216;3.220;2018-06-28T02:13:05;41.30;;;23.57;;
7245;SDS011;3664;51.216;3.220;2018-06-28T02:15:32;35.87;;;22.90;;
