sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-07-17T00:02:23;8.67;;;3.00;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:04:50;4.60;;;3.10;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:07:17;4.50;;;2.60;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:09:45;4.67;;;2.57;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:12:12;8.57;;;3.30;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:14:40;4.83;;;2.67;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:17:07;3.47;;;2.47;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:19:35;5.60;;;2.80;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:22:03;6.03;;;2.50;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:24:30;3.40;;;2.70;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:26:58;8.23;;;3.17;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:29:25;7.70;;;2.83;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:31:53;3.60;;;2.60;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:34:20;8.70;;;3.10;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:36:48;17.33;;;2.80;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:39:16;3.17;;;2.20;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:41:43;7.70;;;2.70;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:44:11;4.87;;;2.10;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:46:39;3.63;;;2.07;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:49:06;4.50;;;2.30;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:51:33;5.03;;;2.60;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:54:01;3.77;;;2.60;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:56:28;6.03;;;2.70;;
7245;SDS011;3664;51.216;3.220;2018-07-17T00:58:56;4.70;;;2.40;;
7245;SDS011;3664;51.216;3.220;2018-07-17T01:01:23;3.63;;;2.57;;
7245;SDS011;3664;51.216;3.220;2018-07-17T01:03:56;3.73;;;2.37;;
7245;SDS011;3664;51.216;3.220;2018-07-17T01:06:29;7.90;;;2.93;;
7245;SDS011;3664;51.216;3.220;2018-07-17T01:09:03;5.70;;;2.93;;
