sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-10-06T00:00:59;32.27;;;15.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:03:28;26.77;;;15.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:05:55;21.33;;;15.00;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:08:23;29.33;;;15.80;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:10:51;24.63;;;15.77;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:13:18;26.30;;;14.87;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:15:46;26.23;;;16.70;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:18:14;24.97;;;15.57;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:20:42;25.97;;;15.83;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:23:10;30.03;;;16.07;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:25:37;38.67;;;16.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:28:05;32.00;;;15.70;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:30:33;28.27;;;16.13;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:33:00;37.07;;;17.13;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:35:28;31.53;;;18.03;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:37:56;28.60;;;17.30;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:40:23;34.03;;;19.20;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:42:51;40.73;;;17.20;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:45:19;29.83;;;17.73;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:47:47;45.07;;;17.90;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:53:21;27.73;;;17.13;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:55:49;31.03;;;18.20;;
7245;SDS011;3664;51.216;3.220;2018-10-06T00:58:17;35.33;;;18.30;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:00:45;26.60;;;17.30;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:03:12;30.50;;;17.80;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:05:40;32.00;;;18.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:08:08;33.40;;;16.80;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:10:35;40.50;;;17.60;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:13:03;34.50;;;16.90;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:15:30;31.00;;;16.70;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:17:58;31.17;;;17.40;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:20:26;35.33;;;16.17;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:22:54;35.30;;;18.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:25:21;30.33;;;18.00;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:27:49;30.47;;;17.77;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:30:17;27.80;;;17.43;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:32:44;31.93;;;17.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:35:12;27.40;;;17.03;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:37:40;30.33;;;17.63;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:40:07;26.17;;;17.67;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:42:35;37.73;;;17.13;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:45:03;35.80;;;17.30;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:47:31;31.67;;;16.37;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:49:58;31.20;;;16.87;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:52:26;23.93;;;14.43;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:54:54;21.87;;;15.60;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:57:21;29.50;;;16.77;;
7245;SDS011;3664;51.216;3.220;2018-10-06T01:59:49;24.23;;;15.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:02:17;24.70;;;16.50;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:04:44;29.43;;;16.43;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:07:12;28.70;;;15.93;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:09:39;30.23;;;17.03;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:12:07;25.33;;;16.50;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:14:35;33.17;;;17.10;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:17:02;28.83;;;16.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:19:30;30.53;;;16.17;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:21:58;25.20;;;16.10;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:24:25;35.33;;;17.43;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:26:53;26.60;;;17.03;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:29:21;28.20;;;18.00;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:31:48;30.83;;;16.50;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:34:16;31.50;;;17.20;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:36:43;30.70;;;18.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:39:11;28.53;;;17.77;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:41:39;29.93;;;17.57;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:44:06;33.43;;;17.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:46:34;33.33;;;16.70;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:49:01;27.10;;;17.80;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:51:29;32.20;;;18.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:53:57;27.77;;;16.43;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:56:24;26.77;;;16.83;;
7245;SDS011;3664;51.216;3.220;2018-10-06T02:58:52;28.53;;;17.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:01:19;34.33;;;17.30;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:03:47;27.23;;;16.97;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:06:15;30.00;;;16.80;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:08:42;29.37;;;17.70;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:11:10;31.80;;;16.67;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:13:38;25.67;;;17.30;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:16:06;35.60;;;18.37;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:18:33;32.40;;;17.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:21:01;33.60;;;17.10;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:23:29;29.70;;;17.63;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:25:57;26.40;;;16.90;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:28:24;33.63;;;17.00;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:30:52;25.57;;;16.27;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:33:20;24.40;;;16.93;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:35:47;29.87;;;16.33;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:38:15;23.90;;;15.37;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:40:42;26.23;;;15.83;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:43:10;28.17;;;17.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:45:38;25.53;;;16.60;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:48:06;26.57;;;16.77;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:50:33;35.37;;;18.20;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:53:01;23.73;;;17.13;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:55:28;28.73;;;16.20;;
7245;SDS011;3664;51.216;3.220;2018-10-06T03:57:56;28.70;;;17.77;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:00:24;30.60;;;17.60;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:02:51;26.53;;;15.87;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:05:19;29.73;;;16.87;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:07:47;29.77;;;16.67;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:10:14;30.83;;;17.33;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:12:42;26.80;;;16.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:15:09;24.20;;;16.90;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:17:37;31.10;;;17.27;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:20:05;26.50;;;16.70;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:22:32;33.27;;;17.83;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:27:41;30.43;;;17.77;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:30:08;31.80;;;17.10;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:32:36;26.13;;;16.93;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:35:04;30.70;;;17.43;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:37:31;25.77;;;15.83;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:39:59;30.53;;;16.17;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:42:26;35.53;;;17.67;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:44:54;27.17;;;18.03;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:47:22;34.57;;;15.87;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:49:49;38.27;;;18.20;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:52:17;33.53;;;17.60;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:54:45;36.63;;;18.23;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:57:12;29.70;;;16.70;;
7245;SDS011;3664;51.216;3.220;2018-10-06T04:59:40;28.83;;;16.03;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:02:07;29.27;;;16.63;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:04:35;22.20;;;15.87;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:07:03;26.03;;;16.40;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:09:30;28.30;;;14.90;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:11:58;25.77;;;16.17;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:14:26;29.70;;;16.73;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:16:53;30.93;;;16.90;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:19:21;31.37;;;17.10;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:21:48;43.93;;;16.60;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:24:16;27.50;;;17.47;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:26:44;21.30;;;16.03;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:29:11;25.20;;;17.07;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:31:39;28.57;;;16.40;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:34:07;27.00;;;17.60;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:36:34;21.30;;;15.73;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:39:03;34.33;;;17.33;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:41:32;27.90;;;15.67;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:44:00;37.53;;;17.53;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:46:27;25.47;;;15.67;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:48:55;26.07;;;17.30;;
7245;SDS011;3664;51.216;3.220;2018-10-06T05:51:23;26.53;;;15.80;;
