sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7245;SDS011;3664;51.216;3.220;2018-07-30T00:01:40;5.50;;;2.00;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:04:06;9.23;;;3.00;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:06:34;8.20;;;2.30;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:09:03;13.03;;;2.83;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:11:32;8.20;;;2.47;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:13:59;7.10;;;2.00;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:16:27;7.33;;;1.80;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:18:54;13.07;;;2.60;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:21:22;6.17;;;2.13;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:23:50;7.73;;;2.07;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:26:17;9.80;;;2.10;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:28:45;6.90;;;2.43;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:31:12;7.63;;;2.23;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:33:40;12.73;;;3.80;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:36:07;11.57;;;2.63;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:38:34;8.90;;;2.50;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:41:02;4.63;;;1.93;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:43:30;9.30;;;2.33;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:45:57;5.70;;;2.20;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:48:25;8.43;;;2.63;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:50:53;9.17;;;2.87;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:53:20;8.17;;;2.03;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:55:47;6.17;;;2.10;;
7245;SDS011;3664;51.216;3.220;2018-07-30T00:58:15;5.87;;;2.40;;
